title,content
7 Tanda Awal Kanker Prostat yang Jarang Disadari,"KOMPAS.com - Kanker prostat adalah salah satu bentuk kanker yang paling umum di kalangan pria.

Pada tahap awal, kanker prostat mungkin tidak menunjukkan gejala yang jelas sehingga para pria perlu mengetahui tanda-tanda umum penyakit ini.

Padahal, kanker prostat yang terlambat didiagnosis bisa menyebabkan sejumlah komplikasi bagi tubuh.

Dilansir dari WebMD, salah satu komplikasi dari kanker prostat yaitu penyebaran sel kanker ke organ atau jaringan di sekitar prostat, seperti kelenjar getah bening, tulang, atau organ lain.

Kanker juga bisa menyebar ke daerah tubuh lain dan mengakibatkan gejala yang lebih parah.

Dengan mengetahui tanda-tanda awal kanker prostat, seorang pria bisa menjalani pengobatan lebih dini dan bisa memiliki kehidupan yang lebih berkualitas.

Memahami tanda-tanda awal kanker prostat adalah langkah penting dalam mendeteksi kondisi ini dengan cepat, sehingga pengobatan berjalan lebih maksimal.

Menurut Medical News Today, menyebutkan bahwa ada beberapa tanda yang kerap tak disadari merupakan bagian dari gejala awal kanker prostat.

Berikut berbagai gejala kanker prostat yang harus diwaspadai:

Perubahan pola buang air kecil

Salah satu tanda awal kanker prostat adalah perubahan pola buang air kecil.

Pria yang mengalami kesulitan memulai atau menghentikan aliran urine, sensasi terbakar, atau merasa perlu buang air kecil lebih sering, terutama pada malam hari, sebaiknya segera berkonsultasi dengan dokter.

Lemah atau terputusnya aliran urine

Ketika prostat membesar akibat kanker, dapat menyebabkan penekanan pada uretra dan menghambat aliran urine.

Pria mungkin mengalami aliran urine yang lemah, terputus-putus, atau kesulitan untuk sepenuhnya mengosongkan kandung kemih.

Nyeri atau ketidaknyamanan di area pinggul

Kanker prostat dapat menyebabkan rasa nyeri atau ketidaknyamanan di wilayah panggul, termasuk di antara penis dan rektum.

Pada tahap awal, gejala ini mungkin ringan, tetapi perubahan apapun dalam sensasi atau rasa nyeri sebaiknya diperhatikan dan dibahas dengan dokter.

Urine atau air mani mengandung darah

Ketika kanker prostat berkembang, pria mungkin menemukan darah pada urine atau air maninya.

Perubahan warna atau keberadaan darah ini harus segera dikonsultasikan dengan dokter untuk pemeriksaan lebih lanjut.

Disfungsi ereksi atau nyeri saat ejakulasi

Gejala kanker prostat selanjutnya adalah disfungsi ereksi atau nyeri saat ejakulasi.

Meskipun ini dapat disebabkan oleh berbagai faktor, termasuk kanker prostat, penting untuk mendiskusikan perubahan ini dengan profesional kesehatan.

Prostat membesar dan mengeras

Pembesaran prostat yang tidak biasa atau perubahan dalam tekstur prostat dapat menjadi tanda awal kanker prostat.

Dokter dapat merasakan perubahan ini selama pemeriksaan rektal digital rutin.

Gejala-gejala di atas tidak selalu menunjukkan kanker prostat. Namun, jika Anda mengalami salah satu atau beberapa gejala ini, segeralah berkonsultasi dengan dokter untuk mengetahui apakah kondisi tersebut adalah tanda awal kanker prostat.

Deteksi dini dapat memainkan peran kunci dalam mengatasi kanker prostat dengan lebih efektif.

"
Pengertian Reklamasi Pantai beserta Dampaknya,"KOMPAS.com - Pembangunan merupakan upaya yang dilaksanakan dalam rangka mencapai tujuan bernegara dan mendorong peningkatan ekonomi suatu negara.

Pembangunan dilakukan di berbagai daerah. Salah satu contoh upaya pembangunan di daerah pesisir pantai adalah reklamasi.

Reklamasi pantai adalah upaya yang dilakukan oleh manusia untuk mengubah suatu lingkungan alam menjadi lingkungan buatan.

Pada dasarnya, reklamasi merupakan kegiatan mengubah wilayah perairan pantai menjadi daratan, dengan cara mengubah garis pantai atau kontur kedalaman perairan.

Tujuan reklamasi pantai adalah untuk meningkatkan sumber daya lahan yang awalnya tidak mempunyai manfaat atau kurang bermanfaat menjadi lebih bermanfaat apabila ditinjau dari aspek lingkungan, aspek sosial, dan aspek ekonomi wilayah setempat.

Lahan yang dapat dijadikan tempat untuk melakukan reklamasi adalah kawasan pantai, lepas pantai atau offshore, danau, rawa-rawa ataupun sungai yang luas.

Kawasan yang dilakukan reklamasi selanjutnya dapat dimanfaatkan untuk kawasan permukiman, perindustrian, bisnis dan pertokoan, pertanian, serta objek wisata.

Dalam melakukan reklamasi terhadap kawasan pantai, harus memperhatikan berbagai aspek atau dampak-dampak yang akan ditimbulkan oleh kegiatan tersebut.

Berikut dampak positif dan dampak negatif dati reklamasi pantai antara lain:

Kegiatan reklamasi pantai dapat memberi dampak positif apabila dalam pelaksaannya menerapkan asas-asas keberlanjutan.

Berikut dampak positif reklamasi pantai di antaranya:

Tersedianya lahan baru

Makin sempitnya wilayah daratan menjadikan reklamasi pantai sebagai alternatif upaya dalam pemenuhan kebutuhan lahan permukiman.

Reklamasi pantai memberikan keuntungan dalam mengembangkan wilayah, di mana tersedianya tanah atau lahan baru yang dapat dijadikan sebagai kawasan bisnis, hiburan, tempat pariwisata, dan sebagainya.

Meningkatkan ekonomi

Kawasan pesisir atau tepian pantai merupakan daerah yang banyak menyimpan potensi ekonomi apabila dimanfaatkan dengan optimal.

Potensi sumber daya alam yang dimiliki wilayah pesisir dapat menyebabkan pertumbuhan ekonomi yang cukup tinggi di sepanjang wilayah tersebut.

Dengan reklamasi yang benar, suatu lahan dapat ditingkatkan nilai gunanya sehingga dapat memberi kontribusi yang cukup besar dalam sektor ekonomi.

Tersedianya lapangan pekerjaan

Dari wilayah ini inovasi-inovasi sosial, ekonomi, budaya tumbuh dan berkembang dalam bentuk kegiatan masyarakat, berpolitik, berdagang, dan berbudaya.

Dengan banyaknya kegiatan-kegiatan ekonomi, maka hal tersebut tentu akan berpengaruh pada terbukanya lapangan pekerjaan baru.

Proses reklamasi pantai pada kenyataan dilakukan belum berjalan dengan baik sehingga dikhawatirkan menimbulkan dampak negatif.

Adapun dampak negatif reklamasi pantai antara lain:

Intrusi air laut

Suatu wilayah pantai berkembang menjadi sebuah kota besar, perkembangan kota ini jelas akan menimbulkan masalah lingkungan hidup. Salah satu permasalahan lingkungan perairan yang paling mungkin melanda wilayah tersebut adalah intrusi air laut.

Reklamasi dapat memicu terjadinya kenaikan muka air laut sehingga menyebabkan adanya intrusi air laut yang mengganggu sistem hidrologi.

Kerusakan ekosistem

Akibat adanya reklamasi, ekosistem laut di sekitar daerah pembangunan akan berubah, bahkan keanekaragaman hayati diperkirakan akan punah akibat proyek reklamasi.

Ekosistem yang tercemar tersebut menjadi penyebab musnahnya habitat hewan maupun biota lain yang terdapat di kawasan tersebut, akibatnya keseimbangan alam akan terganggu.

Meningkatkan potensi banjir

Perubahan pada kegiatan reklamasi berupa tingkat kelandaian, komposisi sedimen sungai, pola pasang surut, pola arus laut sepanjang pantai dan merusak kawasan tata air.

Apabila dikaitkan dengan adanya kenaikan muka air laut yang disebabkan oleh pemanasan global, maka potensi banjir akibat proyek reklamasi itu akan makin meningkat.

Referensi:

Dhai Rafsanjani, dkk. 2021. Reklamasi Pantai Seruni dan Perubahan Sosial Ekonomi Masyarakat. Gowa: Pusaka Almaida
Ismah Tita Ruslin. 2017. Subaltern dan Kebijakan Pembangunan Reklamasi Pantai di Kota Makassar. Jurnal Politik Profetik Vol. 5, No. 2.
Moch. Choirul Huda. 2013. Pengaturan Perizinan Reklmasi Pantai Terhadap Perlindungn Lingkungan Hidup. Perspektif: Vol. 18, No. 2.



"
"Di Hadapan Pimpinan Ponpes, Mahfud Janji Beri Perhatian Penuh pada Pesantren jika Terpilih","JAKARTA, KOMPAS.com - Calon wakil presiden (cawapres) nomor urut 3, Mahfud MD menjanjikan kesejahteraan para ulama dengan memerhatikan pondok pesantren (ponpes) jika terpilih sebagai wakil presiden pada pemilihan presiden (Pilpres) 2024.

Hal tersebut disampaikan Mahfud saat berpidato di hadapan para ulama dan pimpinan ponpes seluruh Jakarta-Bogor-Depok-Tangerang-Bekasi (Jabodetabek), di INews Tower, Jakarta Pusat, Selasa (5/12/2023) malam.

Menurut Mahfud, sejumlah pesantren di Indonesia sarana dan prasarananya kurang memadai. Hal itu setelah melihat langsung selama kampanye.

""Di masjid mereka sendiri hanya masjid Negara yang ada. Masjid-masjid masyarakat, ya kumuh saya lihat,"" ujar Mahfud.

""Oleh sebab itu, saya mempunyai program-program untuk pesantren, dewan keamanan masjid, dan ustaz-ustaz. Kami akan memberi perhatian penuh ke pesantren, sebagai lembaga pendidikan, lembaga dakwah, dan pengabdian masyarakat,"" katanya lagi.

Mahfud mengungkapkan, programnya untuk mensejahterakan dan memprioritaskan para ulama serta pesantren bukan lah program baru.

Ia mengakui bahwa program yang sudah ada dan baik pada pemerintahan saat ini akan diteruskan, salah satunya Undang-Undang (UU) Pesantren.

""Kita akan teruskan kebijakan yang sudah ada, dan sudah dibuat oleh kita semua pada pemerintahan, ada UU Pesantren,"" ujarnya.

""UU Pesantren itu luar biasa, itu menggambarkan mozaik-mozaik ke-Indonesiaan kita. Mozaik ketatanegaraan kita,"" kata Mahfud lagi.

Menteri Koordinator Bidang Politik, Hukum dan Keamanan (Menko Polhukam) ini kemudian menyinggung betapa besar peran pesantren dan ulama bagi bangsa.

Bahkan, Mahfud menyebut peran besar para ulama dalam masa sebelum kemerdekaan hingga saat ini.

""Karena pesantren sudah ikut berperan di dalam membangun negara dan mempertahankannya,"" ujarnya.

Mahfud juga menyebut bahwa beberapa pahlawan nasional adalah para ulama.

Selain itu, Mahfud juga mengungkapkan kekagumannya pada sosok Presiden ke-4 RI, Abdurrahman Wahid atau Gus Dur.

""Oleh sebab itu, kita akan berikan perhatian kepada pesantren-pesantren ini sesuai dengan anggaran yang ada,"" kata Mahfud berjanji.

"
Sekretaris Fraksi Gerindra DPRD DKI Purwanto Meninggal Dunia,"JAKARTA, KOMPAS.com - Sekretaris Fraksi Gerindra Dewan Perwakilan Rakyat Daerah (DPRD) DKI Jakarta Purwanto meninggal dunia, Selasa (5/12/2023).

Ketua Fraksi Gerindra Nurhasan mengatakan, Purwanto menghembuskan napas terakhirnya pada pukul 20.05 WIB di rumah sakit.

“Iya benar. Hari ini, 5 Desember 2023 di Rumah Sakit Mitra Keluarga jam 20.05 WIB,” ujar Nurhasan saat dikonfirmasi, Selasa malam.

Menurut Nurhasan, Ketua Dewan Pimpinan Cabang (DPC) Gerindra Jakarta Selatan itu meninggal akibat serangan jantung.

Jenazah almarhum menurut rencana akan disemayamkan di kediamannya di Gang Haji Shibi, Lenteng Agung, Jakarta Selatan.

“Malam ini disemayamkan di rumah duka, Jalan Lenteng Agung Timur, Gang Haji Shibi,” kata Nurhasan.

Semasa hidupnya, kata Nurhasan, Purwanto adalah sosok yang baik dan penuh tanggung jawab. Untuk itu, Nurhasan memohon doa yang terbaik bagi almarhum.

“Beliau orang baik pejuang tanggung baik kepada siapa pun ramah mudah diajak bicara ceplas ceplos bicaranya. Mohon doanya semoga almarhum khusnul khotimah,” pungkas Nurhasan.

"
Netflix Batalkan Film Robert Pattinson dan Robert Downey Jr.,"KOMPAS.com - Film komedi pembunuh berantai yang dibintangi Robert Pattinson dan Robert Downey Jr. dibatalkan Netflix.

Film yang dibatalkan Netflix ini berjudul Average Height Average Build yang disutradarai Adam McKay, dan juga akan dibintangi Amy Adams.

Adam McKay menulis naskah film tersebut dan membawanya ke Netflix, yang dengannya dia merilis film sebelumnya, Don't Look Up.

Namun sekarang, Deadline Hollywood telah melaporkan bahwa Average Height Average Build tidak akan dilanjutkan di Netflix karena Adam McKay diduga meninggalkan proyek tersebut untuk mengerjakan film tentang perubahan iklim.

Netflix dilaporkan tidak memiliki rencana untuk sutradara lain mengambil alih Average Height Average Build, sehingga proyek tersebut terhenti.

Film ini akan mengikuti Robert Pattinson yang memerankan seorang pembunuh berantai yang meminta bantuan seorang pelobi – yang diperankan Amy Adams – untuk mengubah undang-undang yang memungkinkan dia lolos dari pembunuhan.

Robert Downey Jr. akan berperan sebagai pensiunan polisi yang menolak melepaskan kasus pembunuhan.

Saat ini film perubahan iklim Adam McKay yang akan datang akan tayang di Netflix, atau akan dirilis melalui platform lain.

Adam McKay terakhir kali merilis film ansambel pada Desember 2021, berjudul Don’t Look Up.

Film tersebut menceritakan kisah dua astronom (Jennifer Lawrence dan Leonardo DiCaprio) yang berusaha memperingatkan umat manusia tentang mendekatnya komet yang akan menghancurkan peradaban manusia.

Film ini juga dibintangi Meryl Streep, Jonah Hill, Timothée Chalamet, Ariana Grande, Cate Blanchett dan banyak lagi.

"
"Jadwal Seleksi Petugas Haji Tahun 2024, Catat Tanggalnya Berikut Ini","KOMPAS.com - Direktorat Jenderal Penyelenggaraan Haji dan Umrah (PHU) Kementerian Agama akan segera membuka seleksi panitia penyelenggara ibadah haji (PPIH) kelompok terbang (Kloter) dan PPIH Arab Saudi.

PPIH merupakan petugas haji yang bertanggung jawab untuk memberi pelayanan dan perlindungan terkait pelaksanaan operasional ibadah haji di dalam negeri serta di Arab Saudi.

PPIH Kloter adalah petugas yang mendampingi dan mengawasi keberangkatan jemaah haji dari Indonesia menuju Arab Saudi.

Sedangkan PPIH Arab Saudi adalah petugas haji yang bertanggung jawab dalam memberikan pembinaan, layanan umum dan kesehatan, bimbingan ibadah, hingga perlindungan jemaah haji selama berada di wilayah Arab Saudi.

Dikutip dari laman resmi Kemenag RI, Direktur Bina Haji Ditjen PHU Arsad Hidayat mengatakan bahwa pendaftaran seleksi petugas haji akan berlangsung pada 7-17 Desember 2023.

Adapun tahapan seleksi petugas haji tahun 2024 adalah sebagai berikut:

7-17 Desember 2023: Pendaftaran
21 Desember 2023: Seleksi tahap pertama di tingkat kabupaten
23 Desember 2023: Pengumuman hasil seleksi tahap pertama
28 Desember 2023: Seleksi tingkat Provinsi
11 Januari 2024: Pengumuman hasil seleksi tingkat Provinsi.

Seleksi petugas haji ini adalah untuk PPIH Kloter dan PPIH Arab Saudi, dan akan dilakukan secara berjenjang mulai tingkat Kabupaten/Kota.

Para peserta yang memenuhi persyaratan akan mengikuti seleksi tahap pertama berupa computer based test (CAT), yang direncanakan pada 21 Desember 2023.

Peserta yang lolos pada tahap pertama tersebut akan diumumkan pada 23 Desember 2023, dan akan mengikuti seleksi tingkat Provinsi.

Pada tingkat provinsi, selain CAT, para peserta juga akan mengikuti seleksi wawancara yang dilaksanakan pada 28 Desember 2023.

Daftar peserta yang lolos hasil seleksi tingkat Provinsi akan diumumkan pada 11 Januari 2024.

Selain itu, ada lima formasi PPIH Arab Saudi yang pendaftaran dan tahapan seleksinya akan dilaksanakan mulai Januari 2024.

Kelima formasitersebut adalah Pelaksana Kedatangan dan Keberangkatan, Pelaksana Media Center Haji (MCH), Pelaksana PKPPJH (Petugas Penanganan Krisis dan Pertolongan Pertama pada Jemaah Haji), Pelaksana Pelindungan Jemaah, Pelaksana Layanan Jemaah Penyandang Disabilitas.

KOMPAS.com/Akbar Bhayu Tamtomo 
                                                    Infografik: Asal-usul Gelar Haji

"
"Pencuri Spesialis Pecah Kaca Mobil di Surabaya Ditangkap, Kerugian Korban Capai Rp 100 Juta","KOMPAS.com - Pelaku kejahatan pecah kaca mobil di delapan lokasi di Surabaya, akhirnya berhasil ditangkap polisi. Tersangka merupakan resedivis kasus serupa yang baru bebas pada 2019.

Kasat Reskrim Polrestabes Surabaya, AKBP Hendro Sukmono mengatakan, pelaku berinisial VJ (37), warga Kalimas Baru, Pabean Cantikan, sudah meresahkan warga pada Oktober hingga November.

“(Aksi pecah kaca mobil) dua bulan terakhir, telah diamankan satu orang inisial VJ, yang bersangkutan melalukan aksi di delapan titik,"" kata Hendro, di Mapolrestabes Surabaya, Selasa (5/12/2023).

Diketahui, delapan tempat beraksi tersangaka tersebut adalah Taman Cokroaminoto, Tegalsari, Samping Restoran Al Hamra, Genteng, Pudding Sekisah Dharmahusada, Jalan Klampis Ngasem, Serlok Kopi, Jalan Kertajaya.

Kemudian, pelaku juga sempat melakukan aksi pecah kaca mobil tersebut di Salon Jonathan Dharmahusada, Jalan Bratang Binangun, serta tempat parkir kendaraan di Balai Kota Surabaya.

“Modusnya sama, tersangka patroli pakai kendaraan yang dimiliki, secara acak melihat peluang mana yang memungkinkan untuk dipecah kaca. Dari delapan TKP, semua ada hasilnya,"" ujarnya.

Dari aksinya tersebut, pelaku berhasil mengambil sejumlah barang berharga korban seperti laptop hingga uang ratusan ribu. Total kerugian yang diderita para korban mencapai Rp 100 juta.

""Beberapa barang curian sudah dijual oleh yang bersangkutan, ada juga dibuang karena ber-password. Dari barang yang berhasil diamankan total seharga Rp 39,4 juta,"" ucapnya.

Hendro mengungkapkan, tersangka pernah tertangkap dengan kasus serupa oleh Polsek Bubutan, Surabaya. Dia mendekam di penjara tahun 2016 dan baru saja keluar pada 2019.

Sementara itu tersangka berinisial VJ tersebut, mengaku berlajar dari video di YouTube.

Namun, dia tak memberikan informasi lokasi untuk membeli alat perusak kaca mobil yang digunakanya.

“Belajar dari YouTube,” ujar VJ singkat.

Saat ini, pelaku dipersangkakan menggunakan Pasal 363 KUHP tentang pencurian dan pemberatan. Tersangka pun terancam mendapatkan hukuman maksimal 5 tahun penjara.

"
Detik-detik Angkot Terseret Arus saat Berusaha Terobos Banjir Cimahi,"KOMPAS.com - Mobil angkutan kota (angkot) terseret banjir di Jalan Mahar Martanegara, Kelurahan Cigugur Tengah, Kecamatan Cimahi Tengah, Kota Cimahi, Jawa Barat (Jabar), pada Selasa (5/12/2023) sekitar pukul 17.30 WIB.

Peristiwa itu terjadi saat wilayah tersebut diguyur hujan deras yang mengakibatkan Sungai Ciputri meluap hingga ke Jalan Mahar Martanegara.

Bukannya berhenti, sopir angkot itu memilih untuk menerobos luapan air yang deras. Akibatnya, mesin angkot itu pun mati di tengah arus air.

""Kejadiannya, saat ada arus deras, mobil itu sebetulnya mau ke arah Leuwigajah tapi karena terbawa arus jadi berbalik arah,"" kata salah satu warga setempat, Fajar (44), dikutip dari TribunJabar.id.

Melihat kejadian tersebut, warga pun sigap memberi bantuan dengan mendorong angkot itu hingga ke tempat yang aman.

""Tadi warga gotong royong membantu evakuasi, jadi sopir dan dua orang penumpangnya selamat karena berhasil dikeluarkan dari dalam angkot itu,"" ujar Fajar.

Saksi mata lainnya, Sholeh (38) menyampaikan, sopir angkot itu memang berusaha menerobos banjir. Padahal, selain cukup tinggi, aliran airnya pun sangat deras.

""Mesin angkot itu mati dan penumpang serta sopirnya masih di dalam, lalu mereka keluar karena airnya masuk ke dalam angkot,"" ucap Sholeh.

Setelah penumpang berhasil keluar, dia menambahkan, warga langsung mengevakuasi kendaraan tersebut.

""Tadi banjirnya cukup tinggi ada setengah meter, itu karena hujan deras pada pukul 17.00 WIB, kalau angkot terseret itu saat banjir pukul 17.30 WIB,"" pungkasnya.

Artikel ini telah tayang di TribunJabar.id dengan judul ""Angkot yang Angkut Penumpang Terseret Banjir di Cimahi, Sopir Nekat Terobos Banjir hingga Mesin Mati""

"
"Di Hadapan Pimpinan Ponpes dan Dewan Masjid, Hary Tanoe Klaim Said Aqil Dukung Mahfud","JAKARTA, KOMPAS.com - Ketua Umum Partai Perindo Hary Tanoesoedibjo mengklaim bahwa mantan Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Said Aqil Siradj telah mendeklarasikan dukungan untuk pasangan calon presiden dan calon wakil presiden (capres-cawapres) nomor urut 3, Ganjar Pranowo-Mahfud MD.

Hal itu disampaikan Hary Tanoe dalam acara silaturahim dengan pimpinan pondok pesantren, madrasah dan Dewan Kemakmuran Masjid (DKM) seluruh Jakarta-Bogor-Depok-Tangerang-Bekasi (Jabodetabek) di Inews Tower, Jakarta Pusat, Selasa (5/12/2023) malam.

Awalnya, Hary Tanoe bercerita saat mendampingi cawapres nomor urut 3 Mahfud MD keliling di Jawa Timur pada Sabtu lalu.

Ketika kunjungan di Sidoarjo, ia mengatakan, Said menyatakan dukungan untuk Mahfud.

""Waktu hari Sabtu, saya mendampingi beliau (Mahfud) di acara shalawatan Sidoarjo kurang lebih 100.000 hadir,"" kata Hary Tanoe dalam kata sambutan di Inews Tower,Jakarta.

""Dan guru bangsa kita, tokoh bangsa kita, Kiai Haji Said Aqil Siradj dengan tegas mendukung beliau untuk menjadi pemenang dalam kontestasi Pilpres (pemilihan presiden) sebagai wakil presiden,"" ujarnya lagi.

Mencoba menyakinkan hadirin, Hary Tanoe meminta semua memeriksa link YouTube yang menampilkan rekaman video Said Aqil menyatakan dukungan terhadap Mahfud MD.

Namun, Hary Tanoe tak menampilkan video itu dalam acara. Ia hanya berjanji akan memberikan rangkuman pernyataan Said Aqil yang mendukung Mahfud MD.

""Mungkin bisa dicek di YouTube itu, beliau ngomongnya jelas sekali, nanti saya beri rangkumannya. Penegasannya. Saya ingat, begitu jelas gamblang lugas, apa adanya,"" katanya.

Hary Tanoe kemudian mengungkit bagaimana partainya memutuskan untuk mendukung pasangan Ganjar-Mahfud.

Dukungan itu, menurutnya, direalisasikan dengan kerja sama empat partai politik, yakni Perindo, PDI-P, Partai Persatuan Pembangunan (PPP), dan Hanura.

""Kerja sama politik empat partai, Partai Perindo, ada tentunya partai PDI Perjuangan, Partai Hanura, PPP itu tidak melibatkan pembicaraan bagi-bagi kekuasaan,"" ujarnya.

Sebelumnya diberitakan, Said Aqil Siradj mendoakan Mahfud MD menang kontestasi Pilpres 2024 dan menjadi wakil presiden Republik Indonesia.

Harapan tersebut disampaikan Said dalam acara Shalawat Persatuan Indonesia di Sidoarjo, Jawa Timur pada Sabtu, 2 Desember 2023.

""Pak Mahfud MD sahabat saya orang Madura Jawa Timur, sekarang masih menjabat sebagai Menko Polhukam, insya allah akan memenangkan dan menjadi Wakil Presiden Republik Indonesia pada tahun 2024,"" kata Said dalam keterangannya, dikutip Minggu (3/12/2023).

Said kemudian menjelaskan kriteria yang harus dimiliki oleh calon pemimpin dengan mengutip kitab al-Ahkam al-Sultaniah karya al-Mawardi.

""Kalau saya lihat di Fiqh Siyasah karangan Al-Mawardi, Presiden dan Wakil Presiden syaratnya harus berilmu, pintar, dan cerdas. Pak Mahfud pintar tidak? Cerdas tidak? Profesor doktor ahli tata negara, dulu Gus Dur juga kagum pada beliau,"" ujar Said.

"
Respons Iwan Fals Saat Desta Bilang Tak Lagi Selantang Dulu,"KOMPAS.com – Menjadi salah satu musisi legendaris di Indonesia, Iwan Fals dikenal sebagai penyanyi folk dan balada yang sarat dengan kritik.

Hampir setiap lagu Iwan Fals sarat muatan kritik, baik kritik sosial, kritik tentang politik dan semacamnya.

Namun, kini lambat laun, banyak yang menganggap, Iwan Fals tak lagi selantang dulu dalam menyuarakan kritik lewat lagu-lagu yang ia ciptakan.

Melihat hal ini, presenter Desta Mahendra pun turut menanyakannya.

Mewakili pertanyaan banyak orang, Desta bertanya langsung ke Iwan Fals, apakah benar Iwan Fals tak lagi selantang dahulu.

“Bang Iwan tapi mungkin juga ngerasain, ini kan banyak yang nanyain kalau Bang Iwan enggak sekeras dulu. Karyanya enggak kayak dulu, kalau dulu mungkin mengkritiknya keras segala macam,” ucap Desta seperti dikutip dari kanal YouTube Vindes, Selasa (5/12/2023).

Mendengar pertanyaan Desta, Iwan Fals pun meresponsnya.

Namun, pelantun lagu “Bongkar” ini tak menjawabnya secara gamblang.

Setengah bergurau, Iwan Fals menyebut sudah tak bisa lagi sekeras dulu karena giginya sudah tak lagi sekeras dulu.

“Wah sekarang giginya sudah habis, nih lihat nih. Jadi yang keras-keras sudah enggak bisa,” ucap Iwan Fals.

Menanggapi jawaban Iwan Fals, Desta pun menimpali dengan candaan.

“Itu Giginya emas atau perak bang Iwan?” tanya Desta berseloroh.

Iwan Fals pun kembali menimpali dengan gurauan.

“Emas putih, mas Iwan, hehe, harapannya gue pakai platina biar lebih keras lagi, tapi ternyata udah enggak bisa,” kata Iwan Fals.

"
"Pemerintah Serap Rp 9,14 Triliun dari Lelang Sukuk Negara","JAKARTA, KOMPAS.com - Pemerintah melalui Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko (DJPPR) Kementerian Keuangan menggelar lelang Surat Berharga Syariah Negara (SBSN) atau sukuk negara pada hari ini, Selasa (5/12/2023).

Berdasarkan data DJPPR, total penawaran yang masuk pada lelang kali ini mencapai sebesar Rp 19,75 triliun. Dari total penawaran yang masuk, pemerintah menyerap sebanyak Rp 9,14 triliun.

Lelang kali ini terdiri dari dua seri penerbitan baru dan lima seri pembukaan kembali. Secara rinci, ketujuh seri tersebut yaitu SPNS04062024 (penerbitan baru), PBS036 (pembukaan kembali), PBS003 (pembukaan kembali), PBSG001 (pembukaan kembali), PBS037 (pembukaan kembali), PBS034 (pembukaan kembali), dan PBS038 (penerbitan baru).

Lelang dilakukan melalui sistem lelang Bank Indonesia (BI).

Pada lelang hari ini, penyerapan terbesar berasal dari seri PBS003 dengan jumlah nominal yang dimenangkan Rp 4,2 triliun. Penawaran masuk untuk seri tersebut yaitu Rp 4,6 triliun dengan imbal hasil (yield) rata-rata tertimbang yang dimenangkan 6,64634 persen.

Kemudian, pemerintah menyerap dana Rp 2 triliun dari seri SPNS04062024 yang menerima penawaran masuk sebesar Rp 6,05 triliun. Imbal hasil rata-rata tertimbang yang dimenangkan seri tersebut adalah 6,25000 persen.

Selanjutnya, dari seri PBS038 diraup dana sebesar Rp 1,30 triliun dari penawaran masuk Rp 2,95 triliun, dengan imbal hasil rata-rata tertimbang yang dimenangkan sebesar 6,97104 persen.

Dari seri PBSG001, pemerintah meraup dana Rp 590 miliar. Penawaran masuk untuk seri itu ialah Rp 966 miliar dengan imbal hasil rata-rata tertimbang yang dimenangkan 6,70981 persen.

Berikutnya, dari seri PBS037 dimenangkan dana sebesar Rp 550 miliar dari penawaran masuk Rp 1,53 triliun. Imbal hasil rata-rata tertimbang yang dimenangkan seri itu ialah 6,84512 persen.

Terakhir, pemerintah menyerap dana Rp 500 miliar dari seri PBS036, di mana penawaran masuk untuk seri ini adalah Rp 3,01 triliun dan imbal hasil rata-rata tertimbang yang dimenangkan 6,65834 persen.

Adapun dari seri PBS034, pemerintah memutuskan untuk tidak menyerap dana meski menerima penawaran masuk sebesar Rp 631 miliar.

"
