title,content
WHO Kosongkan Hampir Seluruh Gudang Medis di Gaza Selatan,"Organisasi Kesehatan Dunia (WHO) pada Selasa (5/12) telah mengosongkan hampir sepenuhnya gudang bantuan di Gaza selatan. Hal tersebut dilakukan setelah dapat pemberitahuan dari tentara Israel ""serangan darat"" segera terjadi.

Perwakilan WHO di kawasan tersebut, Richard Peeperkorn, mengonfirmasi pemindahan. Pasokan medis disebut telah dipindahkan ke satu gudang di Rafah.

""Ketika Anda diberitahu oleh tentara bahwa... Anda punya waktu 24 jam dan setelah itu... sangat kecil kemungkinannya Anda bisa mencapai gudang Anda, tentu saja Anda mematuhinya,"" kata Peeperkorn, seperti diberitakan AFP.

""Kami telah mengambil hampir 90 persen perbekalan,"" tuturnya. ""Itu adalah gerakan panik.""

Situasi tersebut pertama kali diumumkan Direktur Jenderal WHO Tedros Adhanom Ghebreyesus lewat cuitan di Twitter/X pada Senin (4/12). Ia mengatakan WHO diberi 24 jam untuk memindahkan pasokan medis dari Gaza selatan.

Namun, tak lama setelah itu, Israel membantah menerbitkan perintah pengosongan gudang pasokan medis di Gaza.

Peeperkorn buka suara mengenai perbedaan pernyataan itu. Ia mengakui tak ada perintah resmi dari Israel untuk mengosongkan gudang.

Kendati demikian, seperti diberitakan AFP, ia menyatakan stafnya ""disarankan"" segera mengeluarkan stok dari gudang. Saran itu disampaikan secara lisan dan ""tidak ada pernyataan tertulis soal hal itu.""

Peeperkorn menjelaskan bahwa WHO pada Minggu (3/12) telah memberi tahu tentara Israel bahwa mereka bermaksud memindahkan pasokan dari gudang untuk membantu tim Doctors Without Borders dan juga untuk memberikan bantuan kepada UNRWA, badan PBB yang mendukung pengungsi Palestina.

""Kemudian kemarin (4/12) pagi, kami diberi tahu bahwa sebaiknya Anda memindahkan sebanyak mungkin... Gudang Anda berada di area di mana penduduk diperintahkan untuk mengungsi, dan kemungkinan besar akan menjadi area pertempuran aktif dalam beberapa hari mendatang,"" ungkapnya.

Sejak agresi ke Gaza dimulai pada 7 Oktober, tentara Israel awalnya memfokuskan serangan di bagian utara wilayah yang dilanda perang. Namun, Israel kini mengirim pasukan untuk serangan darat ke Gaza selatan.

Hal tersebut membuat mereka menyebarkan selebaran untuk memberi tahu warga sipil di sana supaya lebih banyak lagi yang mengungsi.

Israel menyatakan perang terhadap Hamas setelah serangan kelompok tersebut pada 7 Oktober menewaskan 1.200 orang, sebagian besar warga sipil, dan menyebabkan sekitar 240 sandera, menurut pihak berwenang Israel.

Sebagai pembalasan atas serangan terburuk dalam sejarahnya, Israel telah berjanji memberantas Hamas dan menjamin pembebasan semua sandera yang ditahan di Jalur Gaza.

Sementara itu, berdasarkan data Kementerian Kesehatan Gaza, agresi militer Israel telah menewaskan hampir 15.900 orang di wilayah tersebut, sekitar 70 persen di antaranya perempuan dan anak-anak.



"
Polisi Larang Teater Butet Bicara Politik: Izinnya Keramaian Umum,"Polda Metro Jaya menjelaskan soal larangan berbicara terkait politik dalam pentas teater yang diperankan seniman Butet Kartaredjasa berjudul ""Musuh Bebuyutan"" di Taman Ismail Marzuki, Jakarta Pusat.

Kabid Humas Polda Metro Jaya Kombes Trunoyudo Wisnu Andiko mengatakan izin acara tersebut berkaitan dengan kegiatan keramaian secara umum. Izin tersebut, kata dia, merujuk pada Peraturan Pemerintah Nomor 60 Tahun 2017.

Berdasarkan aturan itu, ada tiga kegiatan yang termasuk dalam kategori keramaian umum. Yakni, kegiatan berupa keramaian, kegiatan yang merupakan tontotan umum, dan kegiatan berupa arak-arakan.

Trunoyudo menyebut jika kegiatan itu berkaitan dengan kampanye, maka aturan yang mendasarinya adalah Peraturan Komisi Pemilihan Umum (PKPU).

""Ini kan keramaian umum, (kalau kampanye) itu PKPU, ini keramaian umum biasa, maka seperti di Monas itu karena misinya kemanusiaan bukan keramaian untuk kampanye, keramaian umum biasa,"" kata Trunoyudo kepada wartawan, Selasa (5/12).

Butet mengaku dilarang oleh polisi untuk bicara soal politik dalam pergelaran pentas teater ""Musuh Bebuyutan"" pada Jumat (1/12) lalu.

Pentas tahunan ke-41 itu diadakan Forum Budaya Indonesia Kita di bawah naungan Dinas Kebudayaan DKI Jakarta.

Adapun tema yang diusung Butet dalam pentas tersebut adalah pertarungan politik yang terjadi di antara dua pihak yang sebelumnya bersahabat.

Butet mengaku diminta menandatangani surat pernyataan tidak akan membahas unsur politik dalam pentas itu.

Butet menilai instruksi penandatanganan surat untuk tidak bicara politik dalam pergelaran kebudayaan itu adalah bukti adanya intimidasi.

""Intimidasi itu berupa surat pernyataan yang harus saya tandatangani bahwa saya tidak boleh bicara soal politik. Itu intimidasinya,"" kata Butet kepada CNNIndonesia.com, Selasa (5/12).

Butet mengatakan sejak reformasi 1998 tak ada pergelaran kebudayaan yang memerlukan penandatanganan surat agar tak memuat unsur politik.

""Sejak reformasi 1998 kami itu pentas monolog, teater Gandring, program Indonesia Kita, tidak pakai tanda tangan yang ada berkomitmen tidak bicara politik itu tidak ada,"" ujar dia.

""Jadi intimidasinya di situ, bukan didatangi orang lalu ditekan-tekan, bukan begitu,"" imbuhnya.



"
Zita Anjani PAN Soal Gibran Salah Sebut Asam Sulfat: Silap Lidah Wajar,"Potongan video yang memperlihatkan Calon Wakil Presiden Nomor Uurt 2 Gibran Rakabuming Raka menyebut ""Asam Sulfat"" untuk ibu hamil, viral di media sosial. Video tersebut ramai disebarkan oleh pihak lain.

Menanggapi hal ini, Ketua DPP Partai Amanat Nasional (PAN), Zita Anjani angkat bicara. Ia menilai bahwa kesalahan Gibran tersebut wajar saja.

""Itu silap lidah, ya wajar saja. Mau sebut asam folat, maksudnya. Memang itu bukan istilah sehari-hari, bisa dimaklumi jika ada slip of tounge,"" ujar Zita dalam keterangan tertulisnya, Selasa (6/7).

Zita sendiri sudah memiliki tiga orang anak dan bicara dari pengalamannya sendiri ketika mengandung. Ia mengaku juga pernah salah menyebut asam folat menjadi asam sulfat.

""Saya juga sering kebalik-balik waktu hamil dulu, pesan asam folat jadi asam sulfat. Bagus setidaknya tahu asam folat itu apa. Gak banyak bapak-bapak tahu kebutuhan gizi istri mengandung,"" kata Zita.

Zita berharap agar masyarakat tidak terlalu mempermasalahkan kesalahan Gibran tersebut. Ia menilai bahwa yang terpenting adalah Gibran sudah meminta maaf dan mengakui kesalahannya.Gibran sendiri sudah meminta maaf karena salah menyebut asam sulfat diperlukan ibu hamil untuk mencegah stunting.

Putra sulung Presiden Joko Widodo itu mengaku baru tahu kalau pernyataannya keliru. Dia pun mengoreksi pernyataannya setelah diberi tahu zat yang sebenarnya dibutuhkan ibu hamil adalah asam folat.

""Mohon maaf, mohon dikoreksi ya. Asam folat, Sorry, sorry ya, maaf. Mohon dikoreksi,"" kata Gibran saat ditemui usai bermain badminton dengan Taufik Hidayat di GBK Arena, Jakarta, kemarin.

"
Polisi Larang Teater Butet Bicara Politik: Izinnya Keramaian Umum,"Polda Metro Jaya menjelaskan soal larangan berbicara terkait politik dalam pentas teater yang diperankan seniman Butet Kartaredjasa berjudul ""Musuh Bebuyutan"" di Taman Ismail Marzuki, Jakarta Pusat.

Kabid Humas Polda Metro Jaya Kombes Trunoyudo Wisnu Andiko mengatakan izin acara tersebut berkaitan dengan kegiatan keramaian secara umum. Izin tersebut, kata dia, merujuk pada Peraturan Pemerintah Nomor 60 Tahun 2017.

Berdasarkan aturan itu, ada tiga kegiatan yang termasuk dalam kategori keramaian umum. Yakni, kegiatan berupa keramaian, kegiatan yang merupakan tontotan umum, dan kegiatan berupa arak-arakan.

Trunoyudo menyebut jika kegiatan itu berkaitan dengan kampanye, maka aturan yang mendasarinya adalah Peraturan Komisi Pemilihan Umum (PKPU).

""Ini kan keramaian umum, (kalau kampanye) itu PKPU, ini keramaian umum biasa, maka seperti di Monas itu karena misinya kemanusiaan bukan keramaian untuk kampanye, keramaian umum biasa,"" kata Trunoyudo kepada wartawan, Selasa (5/12).

Butet mengaku dilarang oleh polisi untuk bicara soal politik dalam pergelaran pentas teater ""Musuh Bebuyutan"" pada Jumat (1/12) lalu.

Pentas tahunan ke-41 itu diadakan Forum Budaya Indonesia Kita di bawah naungan Dinas Kebudayaan DKI Jakarta.

Adapun tema yang diusung Butet dalam pentas tersebut adalah pertarungan politik yang terjadi di antara dua pihak yang sebelumnya bersahabat.

Butet mengaku diminta menandatangani surat pernyataan tidak akan membahas unsur politik dalam pentas itu.

Butet menilai instruksi penandatanganan surat untuk tidak bicara politik dalam pergelaran kebudayaan itu adalah bukti adanya intimidasi.

""Intimidasi itu berupa surat pernyataan yang harus saya tandatangani bahwa saya tidak boleh bicara soal politik. Itu intimidasinya,"" kata Butet kepada CNNIndonesia.com, Selasa (5/12).

Butet mengatakan sejak reformasi 1998 tak ada pergelaran kebudayaan yang memerlukan penandatanganan surat agar tak memuat unsur politik.

""Sejak reformasi 1998 kami itu pentas monolog, teater Gandring, program Indonesia Kita, tidak pakai tanda tangan yang ada berkomitmen tidak bicara politik itu tidak ada,"" ujar dia.

""Jadi intimidasinya di situ, bukan didatangi orang lalu ditekan-tekan, bukan begitu,"" imbuhnya.



"
Zita Anjani PAN Soal Gibran Salah Sebut Asam Sulfat: Silap Lidah Wajar,"Potongan video yang memperlihatkan Calon Wakil Presiden Nomor Uurt 2 Gibran Rakabuming Raka menyebut ""Asam Sulfat"" untuk ibu hamil, viral di media sosial. Video tersebut ramai disebarkan oleh pihak lain.

Menanggapi hal ini, Ketua DPP Partai Amanat Nasional (PAN), Zita Anjani angkat bicara. Ia menilai bahwa kesalahan Gibran tersebut wajar saja.

""Itu silap lidah, ya wajar saja. Mau sebut asam folat, maksudnya. Memang itu bukan istilah sehari-hari, bisa dimaklumi jika ada slip of tounge,"" ujar Zita dalam keterangan tertulisnya, Selasa (6/7).

Zita sendiri sudah memiliki tiga orang anak dan bicara dari pengalamannya sendiri ketika mengandung. Ia mengaku juga pernah salah menyebut asam folat menjadi asam sulfat.

""Saya juga sering kebalik-balik waktu hamil dulu, pesan asam folat jadi asam sulfat. Bagus setidaknya tahu asam folat itu apa. Gak banyak bapak-bapak tahu kebutuhan gizi istri mengandung,"" kata Zita.

Zita berharap agar masyarakat tidak terlalu mempermasalahkan kesalahan Gibran tersebut. Ia menilai bahwa yang terpenting adalah Gibran sudah meminta maaf dan mengakui kesalahannya.Gibran sendiri sudah meminta maaf karena salah menyebut asam sulfat diperlukan ibu hamil untuk mencegah stunting.

Putra sulung Presiden Joko Widodo itu mengaku baru tahu kalau pernyataannya keliru. Dia pun mengoreksi pernyataannya setelah diberi tahu zat yang sebenarnya dibutuhkan ibu hamil adalah asam folat.

""Mohon maaf, mohon dikoreksi ya. Asam folat, Sorry, sorry ya, maaf. Mohon dikoreksi,"" kata Gibran saat ditemui usai bermain badminton dengan Taufik Hidayat di GBK Arena, Jakarta, kemarin.

"
Anies Mau Bangun Stadion Internasional di Makassar dan Banjarmasin,"Calon presiden nomor urut 1 Anies Baswedan berencana membangun stadion bertaraf internasional di Makassar, Sulawesi Selatan dan Banjarmasin, Kalimantan Selatan jika menang Pilpres 2024.

Dia menyampaikan itu saat berdiskusi bersama ratusan mahasiswa dan milenial,di Wetland Square, Kota Banjarmasin, Selasa (5/12)

""Kami berencana membangun di Makassar, dan insyaallah juga diakan dibangun di Banjarmasin,"" ucap Anies.

Anies ingin menjawab harapan warga Kalsel yang sudah bertahun-tahun tidak bisa menyaksikan tim sepak bola kesayangan mereka Barito Putera berlaga di Banjarmasin.

Terlebih saat ini Stadion 17 Mei Banjarmasin masih tahap rehabilitasi dan belum maksimal untuk digunakan pertandingan berskala nasional dan internasional.

""Namanya nanti adalah Wasaka Internasional Stadium. Jadi tak perlu lagi Tim Barito Putera main di luar daerah, seperti saat ini infonya sudah lima musim selalu di luar Banjarmasin,"" kata Anies.

Selain itu, Anies juga berjanji bakal meningkatkan pola pembinaan olahraga di Kalimantan Selatan jika dirinya memenangkan Pilpres 2024.

Selain bertemu mahasiswa, Anies Baswedan juga melakukan serangkaian kegiatan yakni bertemu sekaligus dengan ratusan ulama se-kalsel pada siang hari di Galaxy Hotel Banjarmasin.

Sorenya, Anies menemui ribuan pendukung AMIN di Gedung Sultan Suriansyah, Banjarmasin.

Di Pilpres 2024, Anies Baswedan berpasangan dengan Muhaimin Iskandar yang merupakan Ketua Umum PKB. Mereka menamakan diri pasangan AMIN. Diusung oleh Koalisi Perubahan untuk Persatuan yang terdiri dari NasDem, PKS dan PKB.

"
VIDEO: Korban Tewas Banjir dan Longsor di Tanzania Capai 68 Orang,"Korban tewas akibat tanah longsor dan banjir di Tanzania utara mencapai 68 orang pada Senin (4/12).

Hujan deras pada akhir pekan menghanyutkan kendaraan dan merobohkan bangunan di kota Kaseth.

Sedikitnya 100 rumah tertelan lumpur dan satu desa dengan 28 kepala keluarga rata dengan tanah.

Korban tewas diperkirakan akan bertambah diikuti operasi pencarian dan penyelamatan yang masih terus dilakukan.

"
Cerita Pasien Kanker Gaza di Ambang Kematian Gegara Agresi Israel,"Nasib sebagian besar pasien kanker di Palestina semakin berada di ambang akhir gegara agresi Israel ke Jalur Gaza 7 Oktober lalu.

Selama agresinya berlangsung, Israel mengepung Jalur Gaza dan menggempur wilayah itu tanpa ampun, termasuk membombardir kamp pengungsi, sekolah, hingga rumah sakit.

Hal ini menyebabkan sebagian besar rumah sakit di Jalur Gaza lumpuh dan tidak bisa membuka layanan medis secara menyeluruh, termasuk perawatan untuk pasien kanker.

Salah satu pasien kanker di Gaza yang terdampak agresi Israel, Ahmed Al Yaqoubi (28) menceritakan kesulitannya mendapat perawatan sejak agresi Israel berlangsung. Al Yaqoubi didiagnosa kanker darah pada Februari 2021 lalu.

Sebelum agresi Israel ke Gaza berlangsung, Al Yaqoubi mengaku sudah kesulitan mendapat perawatan lantaran kanker yang dideritanya sangat langka dan tidak semua rumah sakit di Gaza memiliki pengobatan yang diperlukannya.

""Setelah menjalani biopsi dan menjalani tes komprehensif, jelas bahwa jenis leukemia yang saya derita adalah MDS [sindrom myelodysplastic], bentuk leukemia langka yang memerlukan transplantasi sumsum,"" kata Yaqoubi kepada Middle East Eye.

Sejak saat itu, Yaqoubi berpindah-pindah dari satu rumah sakit ke rumah sakit yang lain.

Ia sempat dirawat di Rumah Sakit Al Rantisi di Gaza. Karena kondisi dia kian parah, Yaqoubi dibawa ke RS di An Najah, Nablus, Tepi Barat.

Namun, agresi Israel ke Gaza membuat Yaqoubi tak lagi bisa mendapat perawatan. Kondisi semacam itu bisa berdampak ke peluang hidup dia.

""Ini menjadi bencana besar sejak agresi Israel di Gaza dimulai. Obat yang saya minum untuk menghilangkan rasa sakit dan mencegah sistem kekebalan menyerang seluruh tubuh saya telah berhenti,"" kata Yaqoubi.

Yaqoubi bercerita karena terus memburuk dia perlu diperiksa di rumah sakit di Tepi Barat satu atau dua kali dalam sebulan.

""Sistem saraf saya mulai memburuk sepenuhnya, menyebabkan rasa sakit yang parah pada saraf di mata dan di seluruh tubuh saya,"" ungkap dia.

Tanpa obat penghilang rasa sakit, Yaqoubi sulit tidur barang cuma satu jam di malam hari.

Sejak agresi, setidaknya 26 rumah sakit di Gaza tak bisa beroperasi karena berbagai macam. Beberapa di antaranya rusak karena serangan Israel atau kehabisan bahan bakar minyak (BBM).

Agresi Israel juga memperburuk peluang warga Gaza mendapatkan pengobatan, bahkan di kondisi kritis.

Pihak berwenang Israel menyadari kondisi Yaqoubi. Namun, di tengah agresi, sulit mendapat perawatan yang intensif dan harus melewati pemeriksaan yang rumit.

Yaqoubi bercerita sempat akan dibawa ke Tel Aviv untuk perawatan lebih lanjut. Namun, dia tertahan lebih dari empat jam di pos pemeriksaan Qalandiya, dekat Ramallah.

""Saya saat itu betul-betul lelah dan haus, dan muncul masalah soal izin transit saya dari Nablus ke Tel Aviv,"" ujar dia.

Yaqoubi kemudian berkata, ""Penantian yang sangat melelahkan, dan saya hampir tidak bisa bernapas.""

Dia sempat terpapar Covid-19 pada 2021. Usai puluh, Yaqoubi perlu menjalani transplantasi sum-sum.

"
PM Netanyahu Pernah Beri Janji ke Arab-Druze karena Banyak Gabung IDF,"Perdana Menteri Benjamin Netanyahu pernah memberikan janji kepada orang-orang Druze berbahasa Arab di Israel karena pengabdian mereka di pasukan militer (IDF).

Janji tersebut berupa status sosial orang-orang Druze yang selama ini dimarginalisasi dan tidak termasuk warga yang merasakan kemudahan investasi lokal.

""Orang Druze merupakan komunitas yang punya nilai-nilai. Mereka ikut bertarung dan gugur bersama,"" tutur Netanyahu menjawab pertanyaan wartawan soal kebijakan Israel terhadap orang Arab-Druze yang ikut bergabung di IDF.

""Kami akan memberikan apapun yang layak mereka dapatkan. Kami akan mencari cara untuk melakukannya, ini amat penting,"" kata Netanyahu seperti dikutip dari the Times of Israel.

Sebelumnya, orang-orang Druze-Arab perlakuan adil di tengah ketimpangan status mereka dengan orang-orang Yahudi sebagai warga kelas pertama di Israel.



Tuntutan itu disampaikan di operasi militer Israel ke Palestina yang juga melibatkan orang Druze di pasukan IDF.

Beberapa orang Druze yang tergabung dalam pasukan IDF pun ikut tewas saat bertempur melawan Hamas.

Kematian mereka kembali memicu perdebatan terkait konstitusi Negara Israel sebagai negara untuk orang-orang Yahudi dan menepikan suku-suku bangsa lainnya termasuk Arab di wilayah itu.

Salah satu yang meninggal dunia adalah anggota IDF dari suku Druze, Adi Malik Harb.

""Bukankah teman-teman dan kenalan Adi (Malik Harb) layak mendapat pekerjaan dan membangun rumah di Beit Jann tanpa intervensi, tanpa khawatir tentang aturan ketat dan denda?"" ujar pemimpin Syiah komunitas Druze di Beit Jann, Syekh Mowafaq Tarif seperti dikutip dari AFP.

Mowafaq Tarif pun menuntut Israel agar orang-orang selain Yahudi seperti Arab-Druze tak lagi dikenakan denda besar karena membangun rumah mereka di desa-desa yang sudah ada sebelum negara Israel berdiri.

Sejumlah pejabat negara di partai koalisi termasuk Likud pun menjanjikan bakal meningkatkan nasib orang-orang Druze.

Menteri Luar Negeri Eli Cohen dan anggota koalisi Ofir Kadz dari Likud menjanjikan Undang-undang khusus untuk orang Druze-Arab, seperti dikutip dari the Times of Israel.

""Dalam beberapa hari mendatang, kami akan mempromosikan rancangan Undang-undang untuk komunitas Druze yang bertujuan memperkuat status penting Druze di Negara Israel,"" ujar Cohen.

Meski demikian, mereka enggan merespons tuntutan amendemen Undang-undang 2018 tentang Hukum Dasar: Negara-Bangsa untuk Orang-orang Yahudi yang dianggap kontroversial.

Undang-undang tersebut yang dinilai menjadi biang kerok karena rasialis dan diskriminatif terhadap warga non-Yahudi di Israel.

"
BMKG Beber Dampak Erupsi Gunung Marapi ke Penerbangan,"Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengungkapkan erupsi Gunung Marapi, Sumatera Barat pada 3 Desember 2023 lalu berdampak sangat signifikan bagi dunia penerbangan.

Berdasarkan hasil pengamatan Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG), semburan abu vulkanik mencapai ketinggian 5.891 Mdpl.

""Kondisi ini menyebabkan kode warna penerbangan menjadi merah. Abu vulkanik bergerak ke arah utara hingga barat dengan warna abu-abu dengan hingga hitam dan intensitas pekat,"" kata Deputi Bidang Meteorologi BMKG Guswanto di Jakarta seperti dikutip dari keterangan resmi, Selasa (5/12).

Berdasarkan pengamatan citra satelit cuaca dan model, Volcanic Ash Advisory Center (VAAC) Darwin langsung mengeluarkan Volcanic Ash Advisory VAA berupa poligon potensi area terdampak abu vulkanik.

Kemudian, berdasarkan VAA itu, Meteorological Watch Office (MWO) BMKG Jakarta menerbitkan SIGMET sebagai panduan bagi penerbangan yang melewati daerah terdampak.

Guswanto mengungkapkan penentuan jalur lalu lintas penerbangan merupakan tanggung jawab otoritas penerbangan dan Air Traffic Controller (ATC).

Kendati demikian, untuk menjamin keselamatan, keamanan, dan kenyamanan penerbangan di sepanjang jalur penerbangan yang berpotensi terdampak letusan Gunung Berapi, BMKG selalu memperbaharui infonya melalui beberapa tipe laporan, seperti berita SIGMET WV, Aerodrome Warning, dan METAR.

""SIGMET merupakan berita yang diterbitkan oleh Meteorological Watch Office (MWO) selaku unit layanan yang memiliki tugas khusus di area Flight Information Region (FIR),"" ujarnya.

SIGMET WV merupakan salah satu jenis SIGMET yang dikhususkan untuk menginfokan perihal sebaran abu vulkanik.

Letusan Gunung Marapi di Sumatera Barat terletak di area FIR Jakarta, sehingga MWO Jakarta yang bertugas untuk menerbitkan SIGMET WV untuk erupsi Gunung Marapi.

Jika letusan Gunung Marapi terdeteksi ada di area bandara (aerodrome), maka Stasiun Meteorologi wajib untuk menerbitkan METAR dan Aerodrome Warning.

METAR merupakan sandi cuaca yang diterbitkan Stasiun Meteorologi secara rutin 30 menit atau 1 jam sekali. Aerodrome Warning diterbitkan Stasiun Meteorologi ketika ada fenomena cuaca signifikan yang mengganggu aktivitas penerbangan di Aerodrome, termasuk sebaran abu vulkanik.

BMKG memberikan rekomendasi berdasarkan informasi dari Volcanic Ash Advisory Center (VAAC) Darwin dan VONA dari PVMBG, sehingga dipergunakan dalam Collaborative Decision Making (CDM) untuk membantu Otoritas Layanan Bandara Udara untuk memutuskan suatu bandara apakah akan tetap dibuka atau ditutup.

Berdasarkan berita SIGMET yang diterbitkan, ruang udara terdampak abu vulkanik mencapai ketinggian sekitar 15 ribu meter dpl, dan abu vulkanik bergerak ke arah Barat dengan kecepatan 65 km per jam. Kemudian pada pukul 17.13 WIB pergerakan abu vulkanik berubah ke arah barat daya.

Selanjutnya pada jam 18.18 WIB pergerakan abu vulkanik menyebar ke arah Barat Laut dengan kecepatan 28 km per jam pada ketinggian sekitar 9 ribu Mdpl sedangkan pada ketinggian 15.000 Mdpl bergerak ke arah Barat Daya dengan kecepatan 83 km per jam.

Pada Senin (4/12) pukul 08.52 WIB letusan aktivitas Gunung Marapi menurun sehingga kode warna penerbangannya berubah menjadi oranye.



Hingga saat ini BMKG terus melakukan pemantauan aktivitas Gunung Marapi, baik pengamatan melalui citra satelit cuaca, maupun koordinasi dengan PVMBG, Perusahaan Umum Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia (LPPNPI) atau AirNav Indonesia, dan VAAC Darwin.

Berdasarkan citra satelit cuaca terkini aktivitas letusan Gunung Marapi teramati sebaran abu vulkanik bergerak ke arah Barat Daya dan berdasarkan berita SIGMET ketinggian ruang udara terdampak abu vulkanik mencapai 4 ribu Mdpl. Bandara yang berpotensi terdampak abu vulkanik ialah Bandara Minangkabau.

Kepala Stasiun Meteorologi Minangkabau Padang Desindra menegaskan telah dilakukan pengamatan sebaran abu vulkanik di Bandara Minangkabau dengan menggunakan paper test kemarin pada pukul 08.00-09.00 WIB dan hari ini pada pukul 08.00-09.00 WIB dengan hasil negatif atau abu vulkanik tidak terdeteksi di Bandara Minangkabau Padang).

""Selanjutnya BMKG mengimbau kepada setiap pelaku jasa penerbangan dapat melakukan update informasi mengenai perkembangan situasi dari kejadian letusan Gunung Marapi baik yang dikeluarkan oleh BMKG maupun pihak-pihak yang terkait,"" ujar Desindra dalam keterangan yang sama.

"
Erick Thohir Ungkap Perkembangan Rencana Merger Angkasa Pura,"Menteri BUMN Erick Thohir menjelaskan nasib rencana merger atau penggabungan PT Angkasa Pura I (AP I) dan PT Angkasa Pura II (AP II).

""Mengenai (merger) Angkasa Pura, memang ini rencana perlu tiga bulan. Tahun ini sudah ada penjajakan awal,"" ungkap Erick dalam rapat kerja dengan Komisi VI DPR RI di Jakarta Pusat, Senin (4/12).

Erick mengatakan pihaknya kudu berhati-hati dalam proses merger ini. Ia tak sudi terjebak stigma soal bandara harus punya visual ciamik jika dilihat dari luar saja.

Menurutnya, industri airport di dunia sudah berubah. Oleh karena itu, Erick ingin mengedepankan fasilitas dan kenyamanan yang ada di dalam bandara, bukan hanya sekadar tampilan luarnya.

""Tentu konsolidasi (AP I dan AP II) ini mencoba remapping, membangun airport-airport tujuan wisata, seperti Bali yang saya rasa sudah berubah. Tapi di Jakarta belum berubah, padahal traffic tinggi,"" jelasnya.

""Dan beberapa daerah airport-nya tidak perlu seperti Bali dan Jakarta, hanya fasilitas pendukung saja, tidak perlu bermewah-mewahan. Jadi, investasi di airport kita bisa sizeable sesuai target market,"" tegas Erick.

Ia juga mengeluhkan soal banyaknya bandara berskala internasional di Indonesia. Menurutnya, ini menjadi salah satu biang keladi lambatnya pemulihan pariwisata Indonesia.

Erick mengaku sudah berkomunikasi dengan Kementerian Perhubungan terkait banyaknya bandara berskala internasional di tanah air tersebut. Kendati, ia tidak menegaskan apakah nantinya setelah merger AP I dan AP II akan ada pengurangan bandara internasional.

""Kami dorong pada Kementerian Perhubungan juga, dengan banyaknya airport yang terbuka seperti hari ini semuanya internasional, terbukti recovery industri pariwisata kita dibandingkan banyak negara lain lebih lambat. Karena lebih banyak keluar daripada masuk, aksesnya terlalu mudah. Benchmarking dengan AS, China, dan Jepang itu airport-nya tidak sebanyak kita,"" tutur Erick.

""Pertumbuhan ekonomi kita terus baik, dulu merger ditakutkan mengurangi pegawai, ternyata kan tidak terbukti, justru meningkat. Contoh saja, seperti Pelindo yang makin hari makin besar. Angkasa Pura ini dengan penggabungan lebih efisien, bisnis model masing-masing bandara bisa beda, tergantung tipe bandara dan standardisasinya bisa lebih baik,"" jelasnya usai raker.

Sebelumnya, Erick menjanjikan merger AP I dan AP II bisa rampung Desember 2023. Ia menegaskan penggabungan dua perusahaan pelat merah ini demi meningkatkan industri pariwisata Indonesia.

Erick menuturkan penggabungan AP I dan AP II sudah dilakukan dengan mencopot Muhammad Awaluddin, di mana ia sebelumnya bertugas sebagai direktur utama AP II periode 2016 hingga 2023.

Awaluddin digantikan Plt Direktur Utama AP II Wendo Asrul Rose. Karena pencopotan Awaluddin menjadi bagian dari langkah penggabungan perusahaan, Erick mengatakan kelak eks bos AP II itu akan pendapat posisi lain di Angkasa Pura.

""Kita coba ya (selesai Desember 2023), karena dengan sekarang tourism jadi income negara terbesar nantinya. Efisiensi dari pada kita membangun infrastruktur industri tourism dari bandara. Kita harus naikkan kelas kita,"" kata Erick di Graha Bhakti Budaya, Jakarta Pusat, Minggu (19/11).



"
Pelatih Sheffield United Jadi yang Pertama Dipecat di Liga Inggris,"Pelatih Sheffield United Paul Heckingbottom jadi pelatih pertama yang dipecat di Liga Inggris musim ini.

Heckingbottom dipecat setelah berakhirnya pekan ke-14 Liga Inggris. Posisi Heckingbottom sebagai juru racik formasi tim promosi Liga Inggris itu akan digantikan oleh Chris Wilder.

Heckingbottom dipecat setelah kekalahan terbaru yang diderita The Blades. Saat tandang ke markas sesama tim promosi, Burnley, Sheffield tidak berdaya usai dipermak dengan skor 0-5, akhir pekan lalu.

Kekalahan itu membuat Sheffield sudah menelan 11 kekalahan dari 14 laga yang telah dilakoni di Premier League. Sisanya dua berakhir imbang dan baru satu kali meraih kemenangan.

Rangkaian hasil buruk itu membuat Sheffield baru mengoleksi lima poin dan terpuruk di posisi juru kunci. John Fleck dan kawan-kawan berada di dasar klasemen dan tepat di bawah Everton dan Burnley yang sama-sama menghuni zona degradasi.

Pemilik Sheffield Prince Abdullah kepada talkSPORT seperti dilansir dari Daily Mail pada Selasa (5/12) pagi waktu setempat juga telah mengonfirmasi kepergian Heckingbottom yang akan digantikan oleh Wilder.

""Ya (saya telah membuat keputusan,"" ujar Prince Abdullah merespons kabar pemecatan Heckingbottom.



""Chris, dia adalah bagian dari sejarah Sheffield United. Satu hal yang saya ingin lakukan, tidak hanya di sepak bola tetapi di semua bisnis saya adalah menjaga hubungan baik dengan mantan karyawan. Saya tidak peduli bagaimana akhirnya tetapi saya pikir Anda harus melupakannya,"" ia melanjutkan.

Wilder memang bukan sosok baru buat Sheffield. Ia pernah menukangi Sheffield dari tahun 2016 sampai 2021.

"
